date,location,cases,disease_type
2010-04-01,Guntur,204,Malaria
2010-04-01,Guntur,159,Chikungunya
2010-04-01,Kurnool,29,Dengue
2010-04-01,Kurnool,183,Flu
2010-04-01,Kurnool,60,Dengue
2010-04-01,Nellore,96,Typhoid
2010-04-01,Nellore,135,Malaria
2010-04-01,Nellore,239,Dengue
2010-04-01,Rajahmundry,306,Chikungunya
2010-04-01,Rajahmundry,156,Flu
2010-04-01,Rajahmundry,109,Typhoid
2010-05-01,Hyderabad,152,Chikungunya
2010-05-01,Hyderabad,173,Chikungunya
2010-05-01,Hyderabad,100,Dengue
2010-05-01,Hyderabad,227,Flu
2010-05-01,Hyderabad,133,Flu
2010-05-01,Hyderabad,149,Flu
2010-05-01,Vijayawada,159,Typhoid
2010-05-01,Vijayawada,145,Dengue
2010-05-01,Vijayawada,170,Typhoid
2010-05-01,Vijayawada,82,Dengue
2010-05-01,Visakhapatnam,86,Malaria
2010-05-01,Visakhapatnam,53,Flu
2010-05-01,Visakhapatnam,146,Typhoid
2010-05-01,Visakhapatnam,166,Chikungunya
2010-05-01,Tirupati,147,Typhoid
2010-05-01,Tirupati,220,Chikungunya
2010-05-01,Tirupati,119,Malaria
2010-05-01,Guntur,160,Malaria
2010-05-01,Guntur,54,Dengue
2010-05-01,Guntur,96,Chikungunya
2010-05-01,Kurnool,161,Chikungunya
2010-05-01,Kurnool,170,Flu
2010-05-01,Kurnool,102,Flu
2010-05-01,Nellore,115,Typhoid
2010-05-01,Nellore,28,Malaria
2010-05-01,Nellore,98,Dengue
2010-05-01,Rajahmundry,173,Malaria
2010-05-01,Rajahmundry,154,Dengue
2010-05-01,Rajahmundry,150,Malaria
2010-06-01,Hyderabad,122,Flu
2010-06-01,Hyderabad,120,Malaria
2010-06-01,Hyderabad,80,Chikungunya
2010-06-01,Hyderabad,161,Chikungunya
2010-06-01,Hyderabad,145,Dengue
2010-06-01,Hyderabad,149,Dengue
2010-06-01,Vijayawada,88,Chikungunya
2010-06-01,Vijayawada,5,Dengue
2010-06-01,Vijayawada,185,Chikungunya
2010-06-01,Vijayawada,91,Dengue
2010-06-01,Vijayawada,68,Malaria
2010-06-01,Visakhapatnam,161,Dengue
2010-06-01,Visakhapatnam,96,Flu
2010-06-01,Visakhapatnam,183,Typhoid
2010-06-01,Tirupati,157,Malaria
2010-06-01,Tirupati,161,Dengue
2010-06-01,Tirupati,38,Malaria
2010-06-01,Tirupati,192,Malaria
2010-06-01,Tirupati,135,Dengue
2010-06-01,Tirupati,97,Dengue
2010-06-01,Guntur,128,Chikungunya
2010-06-01,Guntur,13,Typhoid
2010-06-01,Guntur,144,Dengue
2010-06-01,Kurnool,58,Dengue
2010-06-01,Kurnool,38,Chikungunya
2010-06-01,Kurnool,28,Dengue
2010-06-01,Nellore,186,Dengue
2010-06-01,Nellore,82,Flu
2010-06-01,Nellore,212,Dengue
2010-06-01,Nellore,87,Flu
2010-06-01,Nellore,17,Dengue
2010-06-01,Nellore,53,Chikungunya
2010-06-01,Rajahmundry,194,Dengue
2010-06-01,Rajahmundry,110,Dengue
2010-06-01,Rajahmundry,87,Flu
2010-06-01,Rajahmundry,129,Dengue
2010-06-01,Rajahmundry,150,Chikungunya
2010-06-01,Rajahmundry,187,Malaria
2010-07-01,Hyderabad,206,Malaria
2010-07-01,Hyderabad,98,Flu
2010-07-01,Hyderabad,40,Dengue
2010-07-01,Vijayawada,95,Flu
2010-07-01,Vijayawada,135,Dengue
2010-07-01,Vijayawada,62,Malaria
2010-07-01,Visakhapatnam,62,Chikungunya
2010-07-01,Visakhapatnam,140,Dengue
2010-07-01,Visakhapatnam,117,Dengue
2010-07-01,Visakhapatnam,121,Malaria
2010-07-01,Visakhapatnam,74,Dengue
2010-07-01,Tirupati,106,Malaria
2010-07-01,Tirupati,64,Dengue
2010-07-01,Tirupati,173,Typhoid
2010-07-01,Tirupati,182,Malaria
2010-07-01,Tirupati,9,Malaria
2010-07-01,Guntur,64,Flu
2010-07-01,Guntur,30,Chikungunya
2010-07-01,Guntur,80,Chikungunya
2010-07-01,Guntur,114,Malaria
2010-07-01,Guntur,33,Chikungunya
2010-07-01,Guntur,64,Dengue
2010-07-01,Kurnool,59,Dengue
2010-07-01,Kurnool,132,Malaria
2010-07-01,Kurnool,124,Typhoid
2010-07-01,Kurnool,76,Typhoid
2010-07-01,Kurnool,130,Dengue
2010-07-01,Kurnool,87,Dengue
2010-07-01,Nellore,103,Chikungunya
2010-07-01,Nellore,220,Chikungunya
2010-07-01,Nellore,200,Dengue
2010-07-01,Nellore,42,Malaria
2010-07-01,Nellore,169,Dengue
2010-07-01,Nellore,168,Malaria
2010-07-01,Rajahmundry,51,Flu
2010-07-01,Rajahmundry,169,Dengue
2010-07-01,Rajahmundry,212,Dengue
2010-08-01,Hyderabad,52,Flu
2010-08-01,Hyderabad,64,Chikungunya
2010-08-01,Hyderabad,181,Malaria
2010-08-01,Vijayawada,136,Malaria
2010-08-01,Vijayawada,153,Chikungunya
2010-08-01,Vijayawada,140,Malaria
2010-08-01,Vijayawada,143,Malaria
2010-08-01,Vijayawada,40,Typhoid
2010-08-01,Visakhapatnam,182,Dengue
2010-08-01,Visakhapatnam,190,Malaria
2010-08-01,Visakhapatnam,106,Malaria
2010-08-01,Visakhapatnam,117,Flu
2010-08-01,Visakhapatnam,28,Dengue
2010-08-01,Visakhapatnam,150,Dengue
2010-08-01,Tirupati,154,Flu
2010-08-01,Tirupati,116,Dengue
2010-08-01,Tirupati,187,Chikungunya
2010-08-01,Tirupati,99,Dengue
2010-08-01,Tirupati,153,Malaria
2010-08-01,Guntur,58,Dengue
2010-08-01,Guntur,118,Dengue
2010-08-01,Guntur,109,Chikungunya
2010-08-01,Guntur,133,Malaria
2010-08-01,Kurnool,97,Dengue
2010-08-01,Kurnool,112,Malaria
2010-08-01,Kurnool,169,Dengue
2010-08-01,Kurnool,93,Dengue
2010-08-01,Nellore,23,Flu
2010-08-01,Nellore,224,Dengue
2010-08-01,Nellore,202,Dengue
2010-08-01,Nellore,42,Dengue
2010-08-01,Nellore,161,Dengue
2010-08-01,Rajahmundry,89,Chikungunya
2010-08-01,Rajahmundry,135,Dengue
2010-08-01,Rajahmundry,137,Chikungunya
2010-08-01,Rajahmundry,105,Typhoid
2010-09-01,Hyderabad,72,Chikungunya
2010-09-01,Hyderabad,78,Dengue
2010-09-01,Hyderabad,65,Dengue
2010-09-01,Hyderabad,70,Dengue
2010-09-01,Vijayawada,115,Dengue
2010-09-01,Vijayawada,77,Dengue
2010-09-01,Vijayawada,160,Dengue
2010-09-01,Vijayawada,209,Chikungunya
2010-09-01,Vijayawada,85,Dengue
2010-09-01,Visakhapatnam,134,Chikungunya
2010-09-01,Visakhapatnam,149,Malaria
2010-09-01,Visakhapatnam,148,Malaria
2010-09-01,Visakhapatnam,124,Dengue
2010-09-01,Visakhapatnam,164,Dengue
2010-09-01,Visakhapatnam,148,Chikungunya
2010-09-01,Tirupati,45,Dengue
2010-09-01,Tirupati,172,Chikungunya
2010-09-01,Tirupati,173,Flu
2010-09-01,Guntur,74,Dengue
2010-09-01,Guntur,122,Malaria
2010-09-01,Guntur,160,Typhoid
2010-09-01,Guntur,107,Flu
2010-09-01,Kurnool,184,Malaria
2010-09-01,Kurnool,261,Dengue
2010-09-01,Kurnool,72,Chikungunya
2010-09-01,Nellore,37,Flu
2010-09-01,Nellore,138,Dengue
2010-09-01,Nellore,163,Typhoid
2010-09-01,Rajahmundry,106,Dengue
2010-09-01,Rajahmundry,207,Chikungunya
2010-09-01,Rajahmundry,39,Chikungunya
2010-09-01,Rajahmundry,161,Dengue
2010-10-01,Hyderabad,83,Dengue
2010-10-01,Hyderabad,223,Flu
2010-10-01,Hyderabad,239,Malaria
2010-10-01,Hyderabad,74,Chikungunya
2010-10-01,Hyderabad,87,Malaria
2010-10-01,Hyderabad,171,Dengue
2010-10-01,Vijayawada,96,Dengue
2010-10-01,Vijayawada,117,Dengue
2010-10-01,Vijayawada,121,Dengue
2010-10-01,Vijayawada,5,Dengue
2010-10-01,Vijayawada,119,Chikungunya
2010-10-01,Vijayawada,78,Dengue
2010-10-01,Visakhapatnam,90,Typhoid
2010-10-01,Visakhapatnam,206,Malaria
2010-10-01,Visakhapatnam,44,Chikungunya
2010-10-01,Visakhapatnam,168,Malaria
2010-10-01,Tirupati,103,Dengue
2010-10-01,Tirupati,103,Dengue
2010-10-01,Tirupati,167,Dengue
2010-10-01,Guntur,140,Typhoid
2010-10-01,Guntur,154,Chikungunya
2010-10-01,Guntur,178,Chikungunya
2010-10-01,Guntur,100,Flu
2010-10-01,Kurnool,83,Malaria
2010-10-01,Kurnool,54,Chikungunya
2010-10-01,Kurnool,70,Dengue
2010-10-01,Kurnool,296,Malaria
2010-10-01,Kurnool,194,Dengue
2010-10-01,Nellore,38,Dengue
2010-10-01,Nellore,40,Dengue
2010-10-01,Nellore,148,Dengue
2010-10-01,Nellore,152,Chikungunya
2010-10-01,Nellore,152,Chikungunya
2010-10-01,Rajahmundry,104,Chikungunya
2010-10-01,Rajahmundry,112,Malaria
2010-10-01,Rajahmundry,139,Dengue
2010-11-01,Hyderabad,125,Malaria
2010-11-01,Hyderabad,5,Dengue
2010-11-01,Hyderabad,106,Malaria
2010-11-01,Hyderabad,68,Malaria
2010-11-01,Vijayawada,130,Flu
2010-11-01,Vijayawada,299,Dengue
2010-11-01,Vijayawada,142,Malaria
2010-11-01,Vijayawada,101,Flu
2010-11-01,Vijayawada,175,Chikungunya
2010-11-01,Visakhapatnam,148,Malaria
2010-11-01,Visakhapatnam,145,Malaria
2010-11-01,Visakhapatnam,156,Malaria
2010-11-01,Visakhapatnam,243,Flu
2010-11-01,Visakhapatnam,52,Typhoid
2010-11-01,Tirupati,148,Flu
2010-11-01,Tirupati,64,Dengue
2010-11-01,Tirupati,153,Typhoid
2010-11-01,Tirupati,64,Flu
2010-11-01,Tirupati,94,Flu
2010-11-01,Guntur,102,Flu
2010-11-01,Guntur,178,Malaria
2010-11-01,Guntur,175,Chikungunya
2010-11-01,Guntur,45,Flu
2010-11-01,Kurnool,123,Malaria
2010-11-01,Kurnool,77,Chikungunya
2010-11-01,Kurnool,44,Dengue
2010-11-01,Kurnool,106,Dengue
2010-11-01,Kurnool,101,Dengue
2010-11-01,Nellore,265,Flu
2010-11-01,Nellore,145,Malaria
2010-11-01,Nellore,37,Dengue
2010-11-01,Nellore,86,Flu
2010-11-01,Rajahmundry,181,Dengue
2010-11-01,Rajahmundry,245,Typhoid
2010-11-01,Rajahmundry,24,Flu
2010-11-01,Rajahmundry,7,Malaria
2010-11-01,Rajahmundry,232,Malaria
2010-11-01,Rajahmundry,143,Typhoid
2010-12-01,Hyderabad,67,Flu
2010-12-01,Hyderabad,152,Flu
2010-12-01,Hyderabad,5,Typhoid
2010-12-01,Hyderabad,120,Dengue
2010-12-01,Vijayawada,139,Flu
2010-12-01,Vijayawada,175,Flu
2010-12-01,Vijayawada,59,Flu
2010-12-01,Vijayawada,125,Flu
2010-12-01,Visakhapatnam,64,Flu
2010-12-01,Visakhapatnam,135,Flu
2010-12-01,Visakhapatnam,66,Flu
2010-12-01,Visakhapatnam,95,Typhoid
2010-12-01,Visakhapatnam,60,Typhoid
2010-12-01,Tirupati,159,Flu
2010-12-01,Tirupati,171,Flu
2010-12-01,Tirupati,105,Flu
2010-12-01,Tirupati,122,Flu
2010-12-01,Guntur,33,Malaria
2010-12-01,Guntur,102,Flu
2010-12-01,Guntur,116,Flu
2010-12-01,Guntur,277,Flu
2010-12-01,Guntur,53,Flu
2010-12-01,Kurnool,207,Flu
2010-12-01,Kurnool,179,Flu
2010-12-01,Kurnool,136,Chikungunya
2010-12-01,Kurnool,225,Flu
2010-12-01,Nellore,142,Malaria
2010-12-01,Nellore,143,Flu
2010-12-01,Nellore,116,Flu
2010-12-01,Nellore,193,Flu
2010-12-01,Nellore,185,Chikungunya
2010-12-01,Rajahmundry,82,Malaria
2010-12-01,Rajahmundry,40,Typhoid
2010-12-01,Rajahmundry,107,Flu
2011-01-01,Hyderabad,71,Flu
2011-01-01,Hyderabad,116,Malaria
2011-01-01,Hyderabad,194,Flu
2011-01-01,Hyderabad,92,Typhoid
2011-01-01,Vijayawada,117,Malaria
2011-01-01,Vijayawada,123,Flu
2011-01-01,Vijayawada,170,Malaria
2011-01-01,Visakhapatnam,5,Flu
2011-01-01,Visakhapatnam,83,Flu
2011-01-01,Visakhapatnam,132,Flu
2011-01-01,Tirupati,192,Flu
2011-01-01,Tirupati,90,Typhoid
2011-01-01,Tirupati,7,Malaria
2011-01-01,Tirupati,157,Dengue
2011-01-01,Tirupati,81,Typhoid
2011-01-01,Guntur,48,Flu
2011-01-01,Guntur,82,Dengue
2011-01-01,Guntur,108,Flu
2011-01-01,Kurnool,83,Flu
2011-01-01,Kurnool,5,Flu
2011-01-01,Kurnool,173,Flu
2011-01-01,Kurnool,196,Chikungunya
2011-01-01,Kurnool,159,Flu
2011-01-01,Kurnool,51,Malaria
2011-01-01,Nellore,107,Flu
2011-01-01,Nellore,119,Flu
2011-01-01,Nellore,155,Flu
2011-01-01,Nellore,160,Malaria
2011-01-01,Nellore,75,Flu
2011-01-01,Nellore,124,Flu
2011-01-01,Rajahmundry,147,Typhoid
2011-01-01,Rajahmundry,207,Typhoid
2011-01-01,Rajahmundry,162,Flu
2011-02-01,Hyderabad,167,Typhoid
2011-02-01,Hyderabad,125,Flu
2011-02-01,Hyderabad,204,Malaria
2011-02-01,Vijayawada,144,Flu
2011-02-01,Vijayawada,68,Flu
2011-02-01,Vijayawada,204,Dengue
2011-02-01,Visakhapatnam,161,Flu
2011-02-01,Visakhapatnam,93,Flu
2011-02-01,Visakhapatnam,91,Flu
2011-02-01,Visakhapatnam,137,Flu
2011-02-01,Visakhapatnam,147,Flu
2011-02-01,Visakhapatnam,131,Dengue
2011-02-01,Tirupati,138,Malaria
2011-02-01,Tirupati,221,Malaria
2011-02-01,Tirupati,184,Flu
2011-02-01,Tirupati,131,Flu
2011-02-01,Tirupati,176,Flu
2011-02-01,Guntur,58,Flu
2011-02-01,Guntur,143,Typhoid
2011-02-01,Guntur,228,Dengue
2011-02-01,Guntur,106,Chikungunya
2011-02-01,Guntur,69,Flu
2011-02-01,Kurnool,80,Malaria
2011-02-01,Kurnool,54,Chikungunya
2011-02-01,Kurnool,72,Flu
2011-02-01,Kurnool,97,Typhoid
2011-02-01,Kurnool,35,Flu
2011-02-01,Kurnool,120,Flu
2011-02-01,Nellore,174,Dengue
2011-02-01,Nellore,65,Malaria
2011-02-01,Nellore,211,Flu
2011-02-01,Nellore,150,Flu
2011-02-01,Rajahmundry,181,Flu
2011-02-01,Rajahmundry,80,Typhoid
2011-02-01,Rajahmundry,171,Chikungunya
2011-02-01,Rajahmundry,54,Flu
2011-02-01,Rajahmundry,173,Flu
2011-02-01,Rajahmundry,130,Dengue
2011-03-01,Hyderabad,153,Malaria
2011-03-01,Hyderabad,49,Typhoid
2011-03-01,Hyderabad,66,Chikungunya
2011-03-01,Hyderabad,155,Typhoid
2011-03-01,Hyderabad,63,Malaria
2011-03-01,Hyderabad,147,Chikungunya
2011-03-01,Vijayawada,37,Typhoid
2011-03-01,Vijayawada,170,Chikungunya
2011-03-01,Vijayawada,46,Chikungunya
2011-03-01,Visakhapatnam,153,Malaria
2011-03-01,Visakhapatnam,157,Typhoid
2011-03-01,Visakhapatnam,78,Flu
2011-03-01,Visakhapatnam,154,Dengue
2011-03-01,Visakhapatnam,135,Malaria
2011-03-01,Tirupati,87,Dengue
2011-03-01,Tirupati,59,Typhoid
2011-03-01,Tirupati,5,Flu
2011-03-01,Guntur,140,Flu
2011-03-01,Guntur,26,Malaria
2011-03-01,Guntur,125,Flu
2011-03-01,Guntur,104,Dengue
2011-03-01,Guntur,160,Chikungunya
2011-03-01,Guntur,101,Flu
2011-03-01,Kurnool,100,Flu
2011-03-01,Kurnool,163,Chikungunya
2011-03-01,Kurnool,140,Flu
2011-03-01,Kurnool,138,Malaria
2011-03-01,Kurnool,148,Chikungunya
2011-03-01,Kurnool,27,Typhoid
2011-03-01,Nellore,165,Chikungunya
2011-03-01,Nellore,156,Dengue
2011-03-01,Nellore,58,Flu
2011-03-01,Rajahmundry,105,Dengue
2011-03-01,Rajahmundry,117,Chikungunya
2011-03-01,Rajahmundry,111,Malaria
2011-03-01,Rajahmundry,140,Malaria
2011-04-01,Hyderabad,205,Malaria
2011-04-01,Hyderabad,184,Malaria
2011-04-01,Hyderabad,41,Dengue
2011-04-01,Hyderabad,157,Chikungunya
2011-04-01,Vijayawada,199,Chikungunya
2011-04-01,Vijayawada,143,Malaria
2011-04-01,Vijayawada,185,Malaria
2011-04-01,Visakhapatnam,240,Typhoid
2011-04-01,Visakhapatnam,181,Dengue
2011-04-01,Visakhapatnam,134,Dengue
2011-04-01,Visakhapatnam,182,Chikungunya
2011-04-01,Visakhapatnam,128,Flu
2011-04-01,Tirupati,121,Flu
2011-04-01,Tirupati,98,Typhoid
2011-04-01,Tirupati,213,Typhoid
2011-04-01,Tirupati,70,Flu
2011-04-01,Tirupati,211,Chikungunya
2011-04-01,Tirupati,149,Dengue
2011-04-01,Guntur,36,Dengue
2011-04-01,Guntur,142,Chikungunya
2011-04-01,Guntur,5,Malaria
2011-04-01,Guntur,157,Malaria
2011-04-01,Guntur,173,Flu
2011-04-01,Guntur,84,Flu
2011-04-01,Kurnool,127,Dengue
2011-04-01,Kurnool,237,Flu
2011-04-01,Kurnool,89,Dengue
2011-04-01,Nellore,56,Flu
2011-04-01,Nellore,208,Typhoid
2011-04-01,Nellore,237,Chikungunya
2011-04-01,Nellore,120,Typhoid
2011-04-01,Nellore,180,Chikungunya
2011-04-01,Rajahmundry,200,Flu
2011-04-01,Rajahmundry,75,Flu
2011-04-01,Rajahmundry,90,Chikungunya
2011-04-01,Rajahmundry,193,Dengue
2011-04-01,Rajahmundry,221,Malaria
2011-04-01,Rajahmundry,153,Typhoid
2011-05-01,Hyderabad,67,Malaria
2011-05-01,Hyderabad,239,Flu
2011-05-01,Hyderabad,88,Flu
2011-05-01,Hyderabad,99,Chikungunya
2011-05-01,Hyderabad,140,Dengue
2011-05-01,Hyderabad,213,Chikungunya
2011-05-01,Vijayawada,171,Malaria
2011-05-01,Vijayawada,144,Dengue
2011-05-01,Vijayawada,147,Chikungunya
2011-05-01,Vijayawada,122,Typhoid
2011-05-01,Vijayawada,153,Typhoid
2011-05-01,Visakhapatnam,5,Typhoid
2011-05-01,Visakhapatnam,102,Typhoid
2011-05-01,Visakhapatnam,134,Typhoid
2011-05-01,Tirupati,50,Chikungunya
2011-05-01,Tirupati,143,Dengue
2011-05-01,Tirupati,107,Malaria
2011-05-01,Tirupati,225,Malaria
2011-05-01,Tirupati,214,Typhoid
2011-05-01,Guntur,92,Typhoid
2011-05-01,Guntur,110,Typhoid
2011-05-01,Guntur,115,Chikungunya
2011-05-01,Guntur,92,Flu
2011-05-01,Guntur,131,Dengue
2011-05-01,Guntur,74,Malaria
2011-05-01,Kurnool,52,Malaria
2011-05-01,Kurnool,157,Chikungunya
2011-05-01,Kurnool,157,Chikungunya
2011-05-01,Kurnool,71,Flu
2011-05-01,Kurnool,173,Typhoid
2011-05-01,Kurnool,82,Dengue
2011-05-01,Nellore,135,Dengue
2011-05-01,Nellore,169,Typhoid
2011-05-01,Nellore,117,Flu
2011-05-01,Nellore,147,Chikungunya
2011-05-01,Rajahmundry,89,Flu
2011-05-01,Rajahmundry,108,Flu
2011-05-01,Rajahmundry,107,Dengue
2011-05-01,Rajahmundry,75,Malaria
2011-06-01,Hyderabad,109,Chikungunya
2011-06-01,Hyderabad,27,Dengue
2011-06-01,Hyderabad,90,Dengue
2011-06-01,Hyderabad,102,Dengue
2011-06-01,Vijayawada,104,Flu
2011-06-01,Vijayawada,105,Chikungunya
2011-06-01,Vijayawada,116,Dengue
2011-06-01,Visakhapatnam,148,Malaria
2011-06-01,Visakhapatnam,172,Typhoid
2011-06-01,Visakhapatnam,81,Dengue
2011-06-01,Visakhapatnam,47,Dengue
2011-06-01,Visakhapatnam,57,Dengue
2011-06-01,Visakhapatnam,90,Malaria
2011-06-01,Tirupati,98,Flu
2011-06-01,Tirupati,73,Malaria
2011-06-01,Tirupati,42,Malaria
2011-06-01,Tirupati,92,Dengue
2011-06-01,Guntur,130,Chikungunya
2011-06-01,Guntur,155,Typhoid
2011-06-01,Guntur,86,Dengue
2011-06-01,Guntur,95,Dengue
2011-06-01,Guntur,64,Dengue
2011-06-01,Kurnool,118,Chikungunya
2011-06-01,Kurnool,69,Typhoid
2011-06-01,Kurnool,154,Typhoid
2011-06-01,Kurnool,12,Dengue
2011-06-01,Nellore,98,Malaria
2011-06-01,Nellore,138,Chikungunya
2011-06-01,Nellore,131,Flu
2011-06-01,Nellore,281,Typhoid
2011-06-01,Nellore,140,Malaria
2011-06-01,Nellore,59,Dengue
2011-06-01,Rajahmundry,114,Typhoid
2011-06-01,Rajahmundry,13,Dengue
2011-06-01,Rajahmundry,115,Dengue
2011-06-01,Rajahmundry,70,Chikungunya
2011-07-01,Hyderabad,174,Chikungunya
2011-07-01,Hyderabad,87,Chikungunya
2011-07-01,Hyderabad,112,Dengue
2011-07-01,Hyderabad,81,Chikungunya
2011-07-01,Hyderabad,224,Chikungunya
2011-07-01,Vijayawada,100,Dengue
2011-07-01,Vijayawada,229,Malaria
2011-07-01,Vijayawada,168,Typhoid
2011-07-01,Vijayawada,148,Chikungunya
2011-07-01,Vijayawada,142,Dengue
2011-07-01,Vijayawada,143,Dengue
2011-07-01,Visakhapatnam,5,Malaria
2011-07-01,Visakhapatnam,103,Malaria
2011-07-01,Visakhapatnam,170,Dengue
2011-07-01,Visakhapatnam,117,Typhoid
2011-07-01,Visakhapatnam,35,Malaria
2011-07-01,Tirupati,116,Flu
2011-07-01,Tirupati,222,Typhoid
2011-07-01,Tirupati,194,Chikungunya
2011-07-01,Tirupati,116,Dengue
2011-07-01,Tirupati,177,Chikungunya
2011-07-01,Guntur,98,Dengue
2011-07-01,Guntur,17,Malaria
2011-07-01,Guntur,64,Dengue
2011-07-01,Guntur,213,Dengue
2011-07-01,Guntur,103,Chikungunya
2011-07-01,Kurnool,105,Typhoid
2011-07-01,Kurnool,102,Typhoid
2011-07-01,Kurnool,234,Chikungunya
2011-07-01,Kurnool,217,Typhoid
2011-07-01,Kurnool,253,Flu
2011-07-01,Kurnool,110,Dengue
2011-07-01,Nellore,137,Malaria
2011-07-01,Nellore,29,Chikungunya
2011-07-01,Nellore,208,Malaria
2011-07-01,Nellore,49,Flu
2011-07-01,Nellore,133,Chikungunya
2011-07-01,Nellore,54,Dengue
2011-07-01,Rajahmundry,84,Typhoid
2011-07-01,Rajahmundry,69,Typhoid
2011-07-01,Rajahmundry,83,Malaria
2011-07-01,Rajahmundry,87,Flu
2011-08-01,Hyderabad,87,Malaria
2011-08-01,Hyderabad,170,Chikungunya
2011-08-01,Hyderabad,53,Chikungunya
2011-08-01,Hyderabad,133,Chikungunya
2011-08-01,Hyderabad,193,Dengue
2011-08-01,Vijayawada,89,Malaria
2011-08-01,Vijayawada,76,Chikungunya
2011-08-01,Vijayawada,106,Chikungunya
2011-08-01,Visakhapatnam,190,Flu
2011-08-01,Visakhapatnam,131,Chikungunya
2011-08-01,Visakhapatnam,88,Typhoid
2011-08-01,Visakhapatnam,149,Dengue
2011-08-01,Tirupati,53,Chikungunya
2011-08-01,Tirupati,160,Dengue
2011-08-01,Tirupati,144,Chikungunya
2011-08-01,Tirupati,101,Dengue
2011-08-01,Guntur,69,Malaria
2011-08-01,Guntur,66,Malaria
2011-08-01,Guntur,152,Dengue
2011-08-01,Guntur,193,Dengue
2011-08-01,Guntur,81,Typhoid
2011-08-01,Kurnool,147,Malaria
2011-08-01,Kurnool,5,Dengue
2011-08-01,Kurnool,84,Dengue
2011-08-01,Nellore,118,Malaria
2011-08-01,Nellore,65,Malaria
2011-08-01,Nellore,63,Chikungunya
2011-08-01,Nellore,79,Dengue
2011-08-01,Nellore,137,Flu
2011-08-01,Nellore,108,Dengue
2011-08-01,Rajahmundry,5,Dengue
2011-08-01,Rajahmundry,5,Chikungunya
2011-08-01,Rajahmundry,83,Dengue
2011-08-01,Rajahmundry,147,Dengue
2011-08-01,Rajahmundry,5,Dengue
2011-08-01,Rajahmundry,90,Flu
2011-09-01,Hyderabad,88,Typhoid
2011-09-01,Hyderabad,203,Dengue
2011-09-01,Hyderabad,96,Dengue
2011-09-01,Hyderabad,142,Chikungunya
2011-09-01,Hyderabad,128,Dengue
2011-09-01,Vijayawada,5,Malaria
2011-09-01,Vijayawada,166,Chikungunya
2011-09-01,Vijayawada,132,Dengue
2011-09-01,Vijayawada,150,Typhoid
2011-09-01,Visakhapatnam,355,Malaria
2011-09-01,Visakhapatnam,5,Flu
2011-09-01,Visakhapatnam,223,Dengue
2011-09-01,Visakhapatnam,102,Dengue
2011-09-01,Visakhapatnam,137,Dengue
2011-09-01,Visakhapatnam,117,Dengue
2011-09-01,Tirupati,94,Chikungunya
2011-09-01,Tirupati,85,Chikungunya
2011-09-01,Tirupati,139,Malaria
2011-09-01,Guntur,28,Typhoid
2011-09-01,Guntur,165,Typhoid
2011-09-01,Guntur,95,Dengue
2011-09-01,Kurnool,52,Dengue
2011-09-01,Kurnool,92,Dengue
2011-09-01,Kurnool,195,Malaria
2011-09-01,Kurnool,87,Dengue
2011-09-01,Kurnool,141,Dengue
2011-09-01,Nellore,76,Dengue
2011-09-01,Nellore,165,Dengue
2011-09-01,Nellore,161,Chikungunya
2011-09-01,Rajahmundry,230,Malaria
2011-09-01,Rajahmundry,109,Typhoid
2011-09-01,Rajahmundry,160,Dengue
2011-09-01,Rajahmundry,125,Flu
2011-09-01,Rajahmundry,197,Malaria
2011-10-01,Hyderabad,76,Dengue
2011-10-01,Hyderabad,164,Flu
2011-10-01,Hyderabad,108,Chikungunya
2011-10-01,Hyderabad,116,Dengue
2011-10-01,Vijayawada,125,Chikungunya
2011-10-01,Vijayawada,135,Dengue
2011-10-01,Vijayawada,113,Chikungunya
2011-10-01,Vijayawada,132,Malaria
2011-10-01,Visakhapatnam,214,Dengue
2011-10-01,Visakhapatnam,179,Chikungunya
2011-10-01,Visakhapatnam,172,Chikungunya
2011-10-01,Visakhapatnam,92,Dengue
2011-10-01,Tirupati,66,Chikungunya
2011-10-01,Tirupati,177,Typhoid
2011-10-01,Tirupati,172,Malaria
2011-10-01,Tirupati,208,Dengue
2011-10-01,Tirupati,83,Dengue
2011-10-01,Guntur,106,Dengue
2011-10-01,Guntur,21,Dengue
2011-10-01,Guntur,96,Malaria
2011-10-01,Kurnool,179,Malaria
2011-10-01,Kurnool,92,Malaria
2011-10-01,Kurnool,158,Dengue
2011-10-01,Nellore,108,Dengue
2011-10-01,Nellore,139,Typhoid
2011-10-01,Nellore,51,Typhoid
2011-10-01,Rajahmundry,125,Typhoid
2011-10-01,Rajahmundry,5,Chikungunya
2011-10-01,Rajahmundry,108,Malaria
2011-10-01,Rajahmundry,22,Chikungunya
2011-10-01,Rajahmundry,192,Malaria
2011-11-01,Hyderabad,166,Typhoid
2011-11-01,Hyderabad,148,Dengue
2011-11-01,Hyderabad,211,Dengue
2011-11-01,Vijayawada,63,Malaria
2011-11-01,Vijayawada,224,Flu
2011-11-01,Vijayawada,175,Malaria
2011-11-01,Vijayawada,105,Typhoid
2011-11-01,Vijayawada,188,Flu
2011-11-01,Vijayawada,53,Malaria
2011-11-01,Visakhapatnam,70,Chikungunya
2011-11-01,Visakhapatnam,83,Typhoid
2011-11-01,Visakhapatnam,88,Malaria
2011-11-01,Visakhapatnam,56,Dengue
2011-11-01,Visakhapatnam,193,Flu
