date,location,sales_volume,medicine
2009-06-01,Rajahmundry,428,Paracetamol
2009-07-01,Hyderabad,249,Vitamin C
2009-07-01,Hyderabad,434,Antibiotics
2009-07-01,Hyderabad,267,Chloroquine
2009-07-01,Hyderabad,176,Vitamin C
2009-07-01,Hyderabad,361,Vitamin C
2009-07-01,Hyderabad,243,Antibiotics
2009-07-01,Hyderabad,354,ORS
2009-07-01,Vijayawada,20,Paracetamol
2009-07-01,Vijayawada,280,Chloroquine
2009-07-01,Vijayawada,224,Antibiotics
2009-07-01,Vijayawada,152,Paracetamol
2009-07-01,Visakhapatnam,213,Chloroquine
2009-07-01,Visakhapatnam,211,Antibiotics
2009-07-01,Visakhapatnam,274,Antibiotics
2009-07-01,Tirupati,115,Antibiotics
2009-07-01,Tirupati,317,Chloroquine
2009-07-01,Tirupati,443,Paracetamol
2009-07-01,Tirupati,313,Vitamin C
2009-07-01,Tirupati,377,ORS
2009-07-01,Tirupati,411,Antibiotics
2009-07-01,Guntur,428,Vitamin C
2009-07-01,Guntur,504,Chloroquine
2009-07-01,Guntur,220,Antibiotics
2009-07-01,Guntur,193,Paracetamol
2009-07-01,Guntur,374,Antibiotics
2009-07-01,Guntur,364,Vitamin C
2009-07-01,Guntur,373,ORS
2009-07-01,Kurnool,506,Paracetamol
2009-07-01,Kurnool,281,ORS
2009-07-01,Kurnool,331,Paracetamol
2009-07-01,Kurnool,162,Chloroquine
2009-07-01,Kurnool,536,Chloroquine
2009-07-01,Nellore,239,ORS
2009-07-01,Nellore,243,Antibiotics
2009-07-01,Nellore,238,Chloroquine
2009-07-01,Nellore,202,Paracetamol
2009-07-01,Nellore,192,Chloroquine
2009-07-01,Nellore,217,ORS
2009-07-01,Nellore,116,ORS
2009-07-01,Rajahmundry,185,ORS
2009-07-01,Rajahmundry,513,Vitamin C
2009-07-01,Rajahmundry,368,Antibiotics
2009-08-01,Hyderabad,391,Vitamin C
2009-08-01,Hyderabad,421,Vitamin C
2009-08-01,Hyderabad,500,Antibiotics
2009-08-01,Vijayawada,67,ORS
2009-08-01,Vijayawada,132,ORS
2009-08-01,Vijayawada,183,Chloroquine
2009-08-01,Vijayawada,223,Vitamin C
2009-08-01,Visakhapatnam,243,Vitamin C
2009-08-01,Visakhapatnam,226,Paracetamol
2009-08-01,Visakhapatnam,306,Antibiotics
2009-08-01,Visakhapatnam,284,ORS
2009-08-01,Visakhapatnam,193,Chloroquine
2009-08-01,Tirupati,20,Chloroquine
2009-08-01,Tirupati,160,ORS
2009-08-01,Tirupati,214,ORS
2009-08-01,Guntur,250,Antibiotics
2009-08-01,Guntur,144,ORS
2009-08-01,Guntur,221,Paracetamol
2009-08-01,Guntur,144,ORS
2009-08-01,Guntur,264,Antibiotics
2009-08-01,Guntur,151,Paracetamol
2009-08-01,Kurnool,178,Vitamin C
2009-08-01,Kurnool,122,Paracetamol
2009-08-01,Kurnool,261,Chloroquine
2009-08-01,Kurnool,176,Vitamin C
2009-08-01,Kurnool,388,Paracetamol
2009-08-01,Nellore,328,Paracetamol
2009-08-01,Nellore,271,ORS
2009-08-01,Nellore,184,Antibiotics
2009-08-01,Nellore,325,Chloroquine
2009-08-01,Nellore,362,Antibiotics
2009-08-01,Nellore,297,Antibiotics
2009-08-01,Nellore,472,Antibiotics
2009-08-01,Rajahmundry,335,ORS
2009-08-01,Rajahmundry,389,Antibiotics
2009-08-01,Rajahmundry,296,ORS
2009-09-01,Hyderabad,361,Vitamin C
2009-09-01,Hyderabad,184,Antibiotics
2009-09-01,Hyderabad,224,Antibiotics
2009-09-01,Hyderabad,321,ORS
2009-09-01,Hyderabad,321,Chloroquine
2009-09-01,Vijayawada,340,ORS
2009-09-01,Vijayawada,412,Vitamin C
2009-09-01,Vijayawada,109,Chloroquine
2009-09-01,Vijayawada,163,Antibiotics
2009-09-01,Vijayawada,307,ORS
2009-09-01,Visakhapatnam,193,Paracetamol
2009-09-01,Visakhapatnam,685,Antibiotics
2009-09-01,Visakhapatnam,341,Paracetamol
2009-09-01,Visakhapatnam,270,ORS
2009-09-01,Visakhapatnam,218,Vitamin C
2009-09-01,Tirupati,222,Paracetamol
2009-09-01,Tirupati,283,Chloroquine
2009-09-01,Tirupati,293,Paracetamol
2009-09-01,Guntur,225,Paracetamol
2009-09-01,Guntur,247,Chloroquine
2009-09-01,Guntur,441,ORS
2009-09-01,Guntur,446,Paracetamol
2009-09-01,Kurnool,310,Vitamin C
2009-09-01,Kurnool,119,Chloroquine
2009-09-01,Kurnool,344,Paracetamol
2009-09-01,Kurnool,466,Paracetamol
2009-09-01,Nellore,444,Paracetamol
2009-09-01,Nellore,368,ORS
2009-09-01,Nellore,450,Vitamin C
2009-09-01,Rajahmundry,286,Chloroquine
2009-09-01,Rajahmundry,355,Vitamin C
2009-09-01,Rajahmundry,198,Antibiotics
2009-10-01,Hyderabad,315,Paracetamol
2009-10-01,Hyderabad,439,Vitamin C
2009-10-01,Hyderabad,209,Paracetamol
2009-10-01,Hyderabad,176,Paracetamol
2009-10-01,Hyderabad,291,Chloroquine
2009-10-01,Vijayawada,252,Paracetamol
2009-10-01,Vijayawada,357,Chloroquine
2009-10-01,Vijayawada,225,Paracetamol
2009-10-01,Vijayawada,486,Paracetamol
2009-10-01,Visakhapatnam,125,Antibiotics
2009-10-01,Visakhapatnam,430,Chloroquine
2009-10-01,Visakhapatnam,188,Chloroquine
2009-10-01,Tirupati,64,Paracetamol
2009-10-01,Tirupati,308,Antibiotics
2009-10-01,Tirupati,249,ORS
2009-10-01,Guntur,146,Chloroquine
2009-10-01,Guntur,78,Antibiotics
2009-10-01,Guntur,278,Chloroquine
2009-10-01,Guntur,397,Antibiotics
2009-10-01,Guntur,350,Vitamin C
2009-10-01,Guntur,286,Chloroquine
2009-10-01,Guntur,337,Antibiotics
2009-10-01,Kurnool,276,Vitamin C
2009-10-01,Kurnool,108,Paracetamol
2009-10-01,Kurnool,109,Antibiotics
2009-10-01,Kurnool,255,Chloroquine
2009-10-01,Kurnool,260,Vitamin C
2009-10-01,Nellore,382,Paracetamol
2009-10-01,Nellore,370,Chloroquine
2009-10-01,Nellore,352,Chloroquine
2009-10-01,Rajahmundry,246,Chloroquine
2009-10-01,Rajahmundry,114,Vitamin C
2009-10-01,Rajahmundry,329,Vitamin C
2009-10-01,Rajahmundry,343,Chloroquine
2009-10-01,Rajahmundry,20,Paracetamol
2009-11-01,Hyderabad,99,Chloroquine
2009-11-01,Hyderabad,117,Chloroquine
2009-11-01,Hyderabad,214,ORS
2009-11-01,Vijayawada,103,Chloroquine
2009-11-01,Vijayawada,195,Antibiotics
2009-11-01,Vijayawada,174,Vitamin C
2009-11-01,Vijayawada,180,ORS
2009-11-01,Visakhapatnam,114,Antibiotics
2009-11-01,Visakhapatnam,123,Vitamin C
2009-11-01,Visakhapatnam,70,ORS
2009-11-01,Visakhapatnam,245,Chloroquine
2009-11-01,Visakhapatnam,268,Antibiotics
2009-11-01,Visakhapatnam,107,ORS
2009-11-01,Visakhapatnam,382,ORS
2009-11-01,Tirupati,162,Vitamin C
2009-11-01,Tirupati,383,Paracetamol
2009-11-01,Tirupati,122,ORS
2009-11-01,Tirupati,20,ORS
2009-11-01,Guntur,248,Paracetamol
2009-11-01,Guntur,229,Paracetamol
2009-11-01,Guntur,204,Paracetamol
2009-11-01,Guntur,122,Antibiotics
2009-11-01,Kurnool,195,Paracetamol
2009-11-01,Kurnool,138,Vitamin C
2009-11-01,Kurnool,163,Antibiotics
2009-11-01,Kurnool,300,Paracetamol
2009-11-01,Kurnool,222,Antibiotics
2009-11-01,Nellore,273,Paracetamol
2009-11-01,Nellore,172,ORS
2009-11-01,Nellore,158,Vitamin C
2009-11-01,Rajahmundry,61,Vitamin C
2009-11-01,Rajahmundry,155,Paracetamol
2009-11-01,Rajahmundry,20,Vitamin C
2009-11-01,Rajahmundry,129,ORS
2009-11-01,Rajahmundry,190,ORS
2009-12-01,Hyderabad,267,ORS
2009-12-01,Hyderabad,167,Antibiotics
2009-12-01,Hyderabad,241,ORS
2009-12-01,Hyderabad,20,Antibiotics
2009-12-01,Hyderabad,193,ORS
2009-12-01,Hyderabad,20,Antibiotics
2009-12-01,Vijayawada,115,Vitamin C
2009-12-01,Vijayawada,177,Chloroquine
2009-12-01,Vijayawada,353,Chloroquine
2009-12-01,Vijayawada,304,Vitamin C
2009-12-01,Vijayawada,202,Chloroquine
2009-12-01,Visakhapatnam,197,ORS
2009-12-01,Visakhapatnam,114,Antibiotics
2009-12-01,Visakhapatnam,134,Antibiotics
2009-12-01,Tirupati,251,ORS
2009-12-01,Tirupati,33,Antibiotics
2009-12-01,Tirupati,271,Antibiotics
2009-12-01,Tirupati,153,Antibiotics
2009-12-01,Tirupati,299,Antibiotics
2009-12-01,Tirupati,315,Chloroquine
2009-12-01,Guntur,20,Antibiotics
2009-12-01,Guntur,130,Antibiotics
2009-12-01,Guntur,157,Paracetamol
2009-12-01,Guntur,20,Chloroquine
2009-12-01,Kurnool,76,Antibiotics
2009-12-01,Kurnool,492,Chloroquine
2009-12-01,Kurnool,273,Antibiotics
2009-12-01,Kurnool,430,ORS
2009-12-01,Kurnool,359,Paracetamol
2009-12-01,Nellore,110,Chloroquine
2009-12-01,Nellore,154,Chloroquine
2009-12-01,Nellore,330,Vitamin C
2009-12-01,Nellore,252,Chloroquine
2009-12-01,Nellore,130,Chloroquine
2009-12-01,Nellore,78,Paracetamol
2009-12-01,Rajahmundry,594,Antibiotics
2009-12-01,Rajahmundry,183,Antibiotics
2009-12-01,Rajahmundry,160,Chloroquine
2010-01-01,Hyderabad,213,ORS
2010-01-01,Hyderabad,170,Chloroquine
2010-01-01,Hyderabad,274,Paracetamol
2010-01-01,Hyderabad,354,Antibiotics
2010-01-01,Hyderabad,185,Antibiotics
2010-01-01,Vijayawada,60,ORS
2010-01-01,Vijayawada,240,Vitamin C
2010-01-01,Vijayawada,144,ORS
2010-01-01,Vijayawada,370,Chloroquine
2010-01-01,Visakhapatnam,340,Antibiotics
2010-01-01,Visakhapatnam,272,Vitamin C
2010-01-01,Visakhapatnam,46,Antibiotics
2010-01-01,Visakhapatnam,52,Antibiotics
2010-01-01,Tirupati,201,Chloroquine
2010-01-01,Tirupati,240,Antibiotics
2010-01-01,Tirupati,215,Paracetamol
2010-01-01,Tirupati,142,ORS
2010-01-01,Tirupati,188,Paracetamol
2010-01-01,Tirupati,257,Paracetamol
2010-01-01,Guntur,20,Antibiotics
2010-01-01,Guntur,127,Vitamin C
2010-01-01,Guntur,124,ORS
2010-01-01,Guntur,344,Chloroquine
2010-01-01,Guntur,102,Chloroquine
2010-01-01,Kurnool,221,Antibiotics
2010-01-01,Kurnool,227,Chloroquine
2010-01-01,Kurnool,355,Antibiotics
2010-01-01,Kurnool,351,Antibiotics
2010-01-01,Kurnool,253,Paracetamol
2010-01-01,Kurnool,142,ORS
2010-01-01,Kurnool,120,Chloroquine
2010-01-01,Nellore,171,ORS
2010-01-01,Nellore,207,Vitamin C
2010-01-01,Nellore,266,Antibiotics
2010-01-01,Nellore,310,Vitamin C
2010-01-01,Nellore,331,Paracetamol
2010-01-01,Rajahmundry,351,Chloroquine
2010-01-01,Rajahmundry,483,Vitamin C
2010-01-01,Rajahmundry,214,ORS
2010-01-01,Rajahmundry,331,ORS
2010-01-01,Rajahmundry,157,ORS
2010-01-01,Rajahmundry,342,Chloroquine
2010-01-01,Rajahmundry,327,ORS
2010-02-01,Hyderabad,321,Antibiotics
2010-02-01,Hyderabad,271,Paracetamol
2010-02-01,Hyderabad,179,Paracetamol
2010-02-01,Hyderabad,32,Antibiotics
2010-02-01,Hyderabad,195,ORS
2010-02-01,Hyderabad,383,Antibiotics
2010-02-01,Hyderabad,162,Chloroquine
2010-02-01,Vijayawada,294,ORS
2010-02-01,Vijayawada,301,Chloroquine
2010-02-01,Vijayawada,165,ORS
2010-02-01,Vijayawada,357,Antibiotics
2010-02-01,Visakhapatnam,20,Vitamin C
2010-02-01,Visakhapatnam,53,ORS
2010-02-01,Visakhapatnam,150,Vitamin C
2010-02-01,Visakhapatnam,101,ORS
2010-02-01,Visakhapatnam,240,Chloroquine
2010-02-01,Tirupati,234,ORS
2010-02-01,Tirupati,307,Vitamin C
2010-02-01,Tirupati,271,Chloroquine
2010-02-01,Tirupati,145,Vitamin C
2010-02-01,Guntur,53,Chloroquine
2010-02-01,Guntur,247,Chloroquine
2010-02-01,Guntur,124,Antibiotics
2010-02-01,Guntur,71,Vitamin C
2010-02-01,Guntur,316,Antibiotics
2010-02-01,Guntur,427,Paracetamol
2010-02-01,Guntur,386,ORS
2010-02-01,Kurnool,282,Paracetamol
2010-02-01,Kurnool,275,Antibiotics
2010-02-01,Kurnool,364,Chloroquine
2010-02-01,Kurnool,183,Vitamin C
2010-02-01,Kurnool,333,ORS
2010-02-01,Kurnool,293,Paracetamol
2010-02-01,Kurnool,369,Vitamin C
2010-02-01,Nellore,222,Antibiotics
2010-02-01,Nellore,415,Vitamin C
2010-02-01,Nellore,226,ORS
2010-02-01,Nellore,81,Paracetamol
2010-02-01,Nellore,374,Antibiotics
2010-02-01,Nellore,86,Antibiotics
2010-02-01,Rajahmundry,350,ORS
2010-02-01,Rajahmundry,189,Chloroquine
2010-02-01,Rajahmundry,341,ORS
2010-02-01,Rajahmundry,396,Paracetamol
2010-03-01,Hyderabad,251,Chloroquine
2010-03-01,Hyderabad,261,Chloroquine
2010-03-01,Hyderabad,250,Paracetamol
2010-03-01,Hyderabad,20,ORS
2010-03-01,Hyderabad,214,ORS
2010-03-01,Hyderabad,66,Vitamin C
2010-03-01,Vijayawada,220,Vitamin C
2010-03-01,Vijayawada,62,Chloroquine
2010-03-01,Vijayawada,57,ORS
2010-03-01,Vijayawada,392,ORS
2010-03-01,Vijayawada,328,Antibiotics
2010-03-01,Vijayawada,199,ORS
2010-03-01,Visakhapatnam,222,Vitamin C
2010-03-01,Visakhapatnam,170,Chloroquine
2010-03-01,Visakhapatnam,268,Chloroquine
2010-03-01,Visakhapatnam,118,Vitamin C
2010-03-01,Visakhapatnam,319,Vitamin C
2010-03-01,Visakhapatnam,169,Paracetamol
2010-03-01,Visakhapatnam,149,ORS
2010-03-01,Tirupati,202,Chloroquine
2010-03-01,Tirupati,129,Vitamin C
2010-03-01,Tirupati,239,Vitamin C
2010-03-01,Guntur,135,Chloroquine
2010-03-01,Guntur,256,Antibiotics
2010-03-01,Guntur,345,Antibiotics
2010-03-01,Guntur,113,Paracetamol
2010-03-01,Guntur,184,ORS
2010-03-01,Kurnool,255,Chloroquine
2010-03-01,Kurnool,147,Chloroquine
2010-03-01,Kurnool,255,ORS
2010-03-01,Kurnool,266,Paracetamol
2010-03-01,Kurnool,329,Paracetamol
2010-03-01,Nellore,127,Paracetamol
2010-03-01,Nellore,86,ORS
2010-03-01,Nellore,163,Antibiotics
2010-03-01,Nellore,83,Chloroquine
2010-03-01,Nellore,267,Antibiotics
2010-03-01,Nellore,60,Antibiotics
2010-03-01,Rajahmundry,479,Chloroquine
2010-03-01,Rajahmundry,355,Vitamin C
2010-03-01,Rajahmundry,201,Antibiotics
2010-03-01,Rajahmundry,304,ORS
2010-03-01,Rajahmundry,20,Paracetamol
2010-03-01,Rajahmundry,502,ORS
2010-03-01,Rajahmundry,129,Antibiotics
2010-04-01,Hyderabad,185,Chloroquine
2010-04-01,Hyderabad,20,Vitamin C
2010-04-01,Hyderabad,258,Antibiotics
2010-04-01,Hyderabad,67,ORS
2010-04-01,Hyderabad,212,Chloroquine
2010-04-01,Vijayawada,134,Chloroquine
2010-04-01,Vijayawada,70,ORS
2010-04-01,Vijayawada,103,Paracetamol
2010-04-01,Vijayawada,227,Paracetamol
2010-04-01,Vijayawada,46,Paracetamol
2010-04-01,Vijayawada,110,ORS
2010-04-01,Vijayawada,279,Vitamin C
2010-04-01,Visakhapatnam,512,ORS
2010-04-01,Visakhapatnam,257,Chloroquine
2010-04-01,Visakhapatnam,89,ORS
2010-04-01,Visakhapatnam,155,Antibiotics
2010-04-01,Visakhapatnam,203,Vitamin C
2010-04-01,Visakhapatnam,158,Paracetamol
2010-04-01,Tirupati,308,ORS
2010-04-01,Tirupati,226,Antibiotics
2010-04-01,Tirupati,308,Chloroquine
2010-04-01,Tirupati,162,ORS
2010-04-01,Tirupati,359,Vitamin C
2010-04-01,Tirupati,180,Paracetamol
2010-04-01,Guntur,83,ORS
2010-04-01,Guntur,461,Vitamin C
2010-04-01,Guntur,20,Vitamin C
2010-04-01,Guntur,111,Paracetamol
2010-04-01,Guntur,124,Vitamin C
2010-04-01,Kurnool,500,Chloroquine
2010-04-01,Kurnool,416,Antibiotics
2010-04-01,Kurnool,379,Paracetamol
2010-04-01,Nellore,160,Chloroquine
2010-04-01,Nellore,491,Chloroquine
2010-04-01,Nellore,244,Paracetamol
2010-04-01,Rajahmundry,317,Chloroquine
2010-04-01,Rajahmundry,221,Chloroquine
2010-04-01,Rajahmundry,194,Paracetamol
2010-04-01,Rajahmundry,169,ORS
2010-04-01,Rajahmundry,174,ORS
2010-04-01,Rajahmundry,273,ORS
2010-04-01,Rajahmundry,244,Paracetamol
2010-05-01,Hyderabad,196,ORS
2010-05-01,Hyderabad,381,Paracetamol
2010-05-01,Hyderabad,20,Antibiotics
2010-05-01,Hyderabad,261,Antibiotics
2010-05-01,Hyderabad,286,Vitamin C
2010-05-01,Hyderabad,337,Paracetamol
2010-05-01,Vijayawada,192,Antibiotics
2010-05-01,Vijayawada,224,Antibiotics
2010-05-01,Vijayawada,318,Chloroquine
2010-05-01,Vijayawada,378,Vitamin C
2010-05-01,Vijayawada,163,Paracetamol
2010-05-01,Vijayawada,232,Chloroquine
2010-05-01,Vijayawada,401,Antibiotics
2010-05-01,Visakhapatnam,20,Paracetamol
2010-05-01,Visakhapatnam,117,ORS
2010-05-01,Visakhapatnam,375,Chloroquine
2010-05-01,Visakhapatnam,331,Chloroquine
2010-05-01,Tirupati,262,Vitamin C
2010-05-01,Tirupati,146,Paracetamol
2010-05-01,Tirupati,94,Paracetamol
2010-05-01,Guntur,129,Antibiotics
2010-05-01,Guntur,385,Paracetamol
2010-05-01,Guntur,124,Paracetamol
2010-05-01,Guntur,212,Chloroquine
2010-05-01,Kurnool,109,Chloroquine
2010-05-01,Kurnool,301,Chloroquine
2010-05-01,Kurnool,135,Vitamin C
2010-05-01,Kurnool,188,ORS
2010-05-01,Nellore,20,Antibiotics
2010-05-01,Nellore,20,Antibiotics
2010-05-01,Nellore,200,Paracetamol
2010-05-01,Nellore,40,Vitamin C
2010-05-01,Nellore,452,ORS
2010-05-01,Rajahmundry,20,Paracetamol
2010-05-01,Rajahmundry,103,Antibiotics
2010-05-01,Rajahmundry,202,Vitamin C
2010-05-01,Rajahmundry,156,Paracetamol
2010-05-01,Rajahmundry,67,Paracetamol
2010-05-01,Rajahmundry,85,Chloroquine
2010-06-01,Hyderabad,161,Paracetamol
2010-06-01,Hyderabad,245,Chloroquine
2010-06-01,Hyderabad,514,Chloroquine
2010-06-01,Hyderabad,289,Vitamin C
2010-06-01,Hyderabad,421,Antibiotics
2010-06-01,Hyderabad,340,Paracetamol
2010-06-01,Hyderabad,413,ORS
2010-06-01,Vijayawada,20,Vitamin C
2010-06-01,Vijayawada,243,ORS
2010-06-01,Vijayawada,436,Vitamin C
2010-06-01,Visakhapatnam,211,Antibiotics
2010-06-01,Visakhapatnam,491,Chloroquine
2010-06-01,Visakhapatnam,458,Chloroquine
2010-06-01,Visakhapatnam,223,Vitamin C
2010-06-01,Tirupati,219,Vitamin C
2010-06-01,Tirupati,158,ORS
2010-06-01,Tirupati,204,ORS
2010-06-01,Guntur,132,ORS
2010-06-01,Guntur,331,Vitamin C
2010-06-01,Guntur,105,Antibiotics
2010-06-01,Guntur,352,Chloroquine
2010-06-01,Guntur,355,Chloroquine
2010-06-01,Guntur,80,Vitamin C
2010-06-01,Guntur,465,ORS
2010-06-01,Kurnool,341,Chloroquine
2010-06-01,Kurnool,369,ORS
2010-06-01,Kurnool,188,ORS
2010-06-01,Kurnool,354,Antibiotics
2010-06-01,Kurnool,415,Paracetamol
2010-06-01,Nellore,268,Antibiotics
2010-06-01,Nellore,520,Paracetamol
2010-06-01,Nellore,285,Antibiotics
2010-06-01,Nellore,416,Vitamin C
2010-06-01,Nellore,315,Vitamin C
2010-06-01,Rajahmundry,350,Chloroquine
2010-06-01,Rajahmundry,79,Chloroquine
2010-06-01,Rajahmundry,324,Paracetamol
2010-06-01,Rajahmundry,191,Paracetamol
2010-06-01,Rajahmundry,178,Antibiotics
2010-06-01,Rajahmundry,489,Paracetamol
2010-07-01,Hyderabad,254,Chloroquine
2010-07-01,Hyderabad,159,Vitamin C
2010-07-01,Hyderabad,236,ORS
2010-07-01,Hyderabad,123,Chloroquine
2010-07-01,Vijayawada,452,ORS
2010-07-01,Vijayawada,196,ORS
2010-07-01,Vijayawada,343,Antibiotics
2010-07-01,Vijayawada,442,Paracetamol
2010-07-01,Vijayawada,219,Chloroquine
2010-07-01,Vijayawada,343,Vitamin C
2010-07-01,Vijayawada,156,ORS
2010-07-01,Visakhapatnam,573,Vitamin C
2010-07-01,Visakhapatnam,392,Paracetamol
2010-07-01,Visakhapatnam,256,ORS
2010-07-01,Visakhapatnam,187,Paracetamol
2010-07-01,Tirupati,266,Chloroquine
2010-07-01,Tirupati,239,ORS
2010-07-01,Tirupati,514,Chloroquine
2010-07-01,Tirupati,132,Antibiotics
2010-07-01,Guntur,296,ORS
2010-07-01,Guntur,277,Antibiotics
2010-07-01,Guntur,265,Antibiotics
2010-07-01,Guntur,266,Vitamin C
2010-07-01,Guntur,266,Chloroquine
2010-07-01,Guntur,384,Antibiotics
2010-07-01,Kurnool,353,Vitamin C
2010-07-01,Kurnool,330,Vitamin C
2010-07-01,Kurnool,20,ORS
2010-07-01,Kurnool,315,Chloroquine
2010-07-01,Kurnool,81,Paracetamol
2010-07-01,Kurnool,357,Vitamin C
2010-07-01,Nellore,456,Paracetamol
2010-07-01,Nellore,168,Paracetamol
2010-07-01,Nellore,248,Vitamin C
2010-07-01,Rajahmundry,208,Paracetamol
2010-07-01,Rajahmundry,428,ORS
2010-07-01,Rajahmundry,291,Paracetamol
2010-08-01,Hyderabad,487,Antibiotics
2010-08-01,Hyderabad,329,Antibiotics
2010-08-01,Hyderabad,309,Vitamin C
2010-08-01,Hyderabad,288,Chloroquine
2010-08-01,Hyderabad,378,Paracetamol
2010-08-01,Vijayawada,71,ORS
2010-08-01,Vijayawada,290,Chloroquine
2010-08-01,Vijayawada,271,Chloroquine
2010-08-01,Visakhapatnam,367,ORS
2010-08-01,Visakhapatnam,257,Paracetamol
2010-08-01,Visakhapatnam,155,ORS
2010-08-01,Visakhapatnam,280,Antibiotics
2010-08-01,Visakhapatnam,150,Paracetamol
2010-08-01,Visakhapatnam,48,ORS
2010-08-01,Tirupati,367,Paracetamol
2010-08-01,Tirupati,349,ORS
2010-08-01,Tirupati,336,Chloroquine
2010-08-01,Guntur,436,Antibiotics
2010-08-01,Guntur,200,Chloroquine
2010-08-01,Guntur,108,Paracetamol
2010-08-01,Guntur,271,Paracetamol
2010-08-01,Guntur,238,Antibiotics
2010-08-01,Kurnool,178,Paracetamol
2010-08-01,Kurnool,270,Paracetamol
2010-08-01,Kurnool,206,Paracetamol
2010-08-01,Kurnool,59,Chloroquine
2010-08-01,Nellore,227,Vitamin C
2010-08-01,Nellore,143,Vitamin C
2010-08-01,Nellore,307,ORS
2010-08-01,Nellore,201,ORS
2010-08-01,Nellore,413,Paracetamol
2010-08-01,Nellore,472,Vitamin C
2010-08-01,Rajahmundry,361,Paracetamol
2010-08-01,Rajahmundry,93,Chloroquine
2010-08-01,Rajahmundry,460,Chloroquine
2010-08-01,Rajahmundry,469,Paracetamol
2010-08-01,Rajahmundry,282,Antibiotics
2010-08-01,Rajahmundry,438,Antibiotics
2010-09-01,Hyderabad,213,Paracetamol
2010-09-01,Hyderabad,56,Antibiotics
2010-09-01,Hyderabad,188,Antibiotics
2010-09-01,Vijayawada,487,Antibiotics
2010-09-01,Vijayawada,101,Chloroquine
2010-09-01,Vijayawada,279,Paracetamol
2010-09-01,Vijayawada,284,Vitamin C
2010-09-01,Vijayawada,218,Paracetamol
2010-09-01,Vijayawada,226,Paracetamol
2010-09-01,Visakhapatnam,288,ORS
2010-09-01,Visakhapatnam,212,Antibiotics
2010-09-01,Visakhapatnam,109,Chloroquine
2010-09-01,Visakhapatnam,305,ORS
2010-09-01,Visakhapatnam,408,Paracetamol
2010-09-01,Tirupati,384,Chloroquine
2010-09-01,Tirupati,182,Chloroquine
2010-09-01,Tirupati,129,Antibiotics
2010-09-01,Tirupati,245,Paracetamol
2010-09-01,Tirupati,468,Paracetamol
2010-09-01,Guntur,357,Antibiotics
2010-09-01,Guntur,364,Vitamin C
2010-09-01,Guntur,386,Antibiotics
2010-09-01,Guntur,330,Chloroquine
2010-09-01,Guntur,294,Paracetamol
2010-09-01,Guntur,359,ORS
2010-09-01,Guntur,214,ORS
2010-09-01,Kurnool,110,Vitamin C
2010-09-01,Kurnool,366,ORS
2010-09-01,Kurnool,428,Antibiotics
2010-09-01,Nellore,145,Vitamin C
2010-09-01,Nellore,378,Chloroquine
2010-09-01,Nellore,481,ORS
2010-09-01,Nellore,279,ORS
2010-09-01,Nellore,181,Vitamin C
2010-09-01,Nellore,294,Vitamin C
2010-09-01,Rajahmundry,213,ORS
2010-09-01,Rajahmundry,205,ORS
2010-09-01,Rajahmundry,331,Antibiotics
2010-09-01,Rajahmundry,87,Chloroquine
2010-10-01,Hyderabad,106,Antibiotics
2010-10-01,Hyderabad,282,ORS
2010-10-01,Hyderabad,277,Antibiotics
2010-10-01,Hyderabad,321,ORS
2010-10-01,Hyderabad,505,ORS
2010-10-01,Hyderabad,292,Chloroquine
2010-10-01,Hyderabad,351,Antibiotics
2010-10-01,Vijayawada,162,Antibiotics
2010-10-01,Vijayawada,372,ORS
2010-10-01,Vijayawada,216,Antibiotics
2010-10-01,Vijayawada,288,Paracetamol
2010-10-01,Vijayawada,266,Vitamin C
2010-10-01,Vijayawada,403,ORS
2010-10-01,Vijayawada,122,Chloroquine
2010-10-01,Visakhapatnam,20,ORS
2010-10-01,Visakhapatnam,254,Antibiotics
2010-10-01,Visakhapatnam,336,Antibiotics
2010-10-01,Visakhapatnam,298,Vitamin C
2010-10-01,Visakhapatnam,427,Chloroquine
2010-10-01,Tirupati,332,ORS
2010-10-01,Tirupati,212,Vitamin C
2010-10-01,Tirupati,20,Chloroquine
2010-10-01,Guntur,251,ORS
2010-10-01,Guntur,403,Vitamin C
2010-10-01,Guntur,232,Chloroquine
2010-10-01,Guntur,283,Vitamin C
2010-10-01,Guntur,330,Chloroquine
2010-10-01,Guntur,158,Chloroquine
2010-10-01,Guntur,354,Antibiotics
2010-10-01,Kurnool,476,Antibiotics
2010-10-01,Kurnool,259,Paracetamol
2010-10-01,Kurnool,144,Vitamin C
2010-10-01,Nellore,272,Paracetamol
2010-10-01,Nellore,20,Vitamin C
2010-10-01,Nellore,320,Paracetamol
2010-10-01,Nellore,334,Vitamin C
2010-10-01,Nellore,481,Paracetamol
2010-10-01,Nellore,256,ORS
2010-10-01,Nellore,329,Vitamin C
2010-10-01,Rajahmundry,176,Chloroquine
2010-10-01,Rajahmundry,237,ORS
2010-10-01,Rajahmundry,96,Antibiotics
2010-10-01,Rajahmundry,256,Paracetamol
2010-11-01,Hyderabad,163,ORS
2010-11-01,Hyderabad,235,Vitamin C
2010-11-01,Hyderabad,125,Antibiotics
2010-11-01,Hyderabad,210,Vitamin C
2010-11-01,Hyderabad,159,Antibiotics
2010-11-01,Vijayawada,160,Vitamin C
2010-11-01,Vijayawada,209,ORS
